Id,MinResponseTime
"47199348","5"
"47199338","61"
"47199332","5"
"47199314","21"
"47199309","18"
"47199303","33"
"47199302","11"
"47199300","684"
"47199246","43"
"47199225","11"
"47199211","46"
"47199121","16"
"47198948","10"
"47198876","10"
"47198867","24"
"47198848","7"
"47198774","3"
"47198738","7"
"47198703","25"
"47198647","1808"
"47198593","36"
"47198551","1204"
"47198514","1540"
"47198506","693"
"47198497","3207"
"47198378","11"
"47198288","50"
"47198276","44"
"47198261","39"
"47198250","129"
"47198165","73"
"47198132","8"
"47198002","29"
"47197989","165"
"47197978","70"
"47197960","1"
"47197949","70"
"47197885","211"
"47197729","46"
"47197696","45"
"47197637","10"
"47197463","55"
"47197259","21"
"47197251","12"
"47197187","121"
"47197152","9"
"47197139","114"
"47197083","2"
"47197062","10"
"47197007","39"
"47196947","373"
"47196917","32"
"47196895","29"
"47196883","50"
"47196799","2408"
"47196777","2060"
"47196719","62"
"47196669","19"
"47196591","38"
"47196544","10"
"47196406","18"
"47196391","15"
"47196356","810"
"47196339","95"
"47196329","97"
"47196327","19"
"47196262","30"
"47196230","1362"
"47196133","210"
"47196042","105"
"47195973","6"
"47195959","57"
"47195785","12"
"47195778","4"
"47195772","28"
"47195759","94"
"47195728","719"
"47195688","15"
"47195630","62"
"47195598","796"
"47195540","11"
"47195512","895"
"47195328","23"
"47195258","6"
"47195184","12"
"47195051","7"
"47194968","27"
"47194919","14"
"47194856","129"
"47194826","9"
"47194815","336"
"47194755","126"
"47194629","108"
"47194612","18"
"47194600","75"
"47194543","339"
"47194539","53"
"47194502","12"
"47194496","22"
"47194442","19"
"47194386","192"
"47194378","1010"
"47194222","230"
"47194211","60"
"47194201","59"
"47194063","11"
"47194006","17"
"47193914","109"
"47193892","25"
"47193886","36"
"47193763","34"
"47193745","6"
"47193691","3"
"47193665","8"
"47193509","54"
"47193493","111"
"47193490","204"
"47193441","199"
"47193386","9"
"47193373","131"
"47193282","17"
"47193260","26"
"47193232","111"
"47193230","1"
"47193228","91"
"47193173","28"
"47193142","6"
"47193084","28"
"47193079","6"
"47193072","30"
"47192914","84"
"47192902","45"
"47192887","11"
"47192793","162"
"47192761","39"
"47192731","3"
"47192724","21"
"47192717","57"
"47192677","792"
"47192626","3214"
"47192625","20"
"47192577","9"
"47192568","52"
"47192545","77"
"47192499","169"
"47192476","17"
"47192457","10"
"47192452","153"
"47192439","53"
"47192413","3276"
"47192370","69"
"47192327","89"
"47192230","26"
"47192228","5"
"47192202","395"
"47192182","14"
"47192167","18"
"47192165","2861"
"47192163","281"
"47192150","12"
"47192144","9"
"47192133","125"
"47192123","4"
"47192096","242"
"47191992","2985"
"47191951","33"
"47191940","936"
"47191930","2440"
"47191903","1259"
"47191897","3448"
"47191869","1082"
"47191862","1341"
"47191836","16"
"47191791","96"
"47191732","696"
"47191674","2040"
"47191662","890"
"47191586","272"
"47191535","424"
"47191533","69"
"47191492","4"
"47191488","36"
"47191477","11"
"47191391","60"
"47191365","1186"
"47191345","156"
"47191319","13"
"47191297","24"
"47191296","59"
"47191226","31"
"47191225","3"
"47191224","6"
"47191048","17"
"47191040","3"
"47191004","857"
"47190960","529"
"47190916","18"
"47190911","47"
"47190905","13"
"47190892","7"
"47190872","23"
"47190822","9"
"47190806","994"
"47190782","6"
"47190746","1048"
"47190719","13"
"47190680","689"
"47190633","98"
"47190556","24"
"47190553","18"
"47190488","21"
"47190486","4"
"47190437","7"
"47190414","1522"
"47190392","54"
"47190372","247"
"47190303","11"
"47190295","17"
"47190283","50"
"47190263","5"
"47190225","23"
"47190220","54"
"47190218","2819"
"47190152","1209"
"47190141","51"
"47190055","110"
"47190042","50"
"47190008","11"
"47190006","460"
"47189986","21"
"47189831","31"
"47189785","24"
"47189764","37"
"47189735","15"
"47189710","35"
"47189687","4"
"47189680","37"
"47189673","5"
"47189624","22"
"47189592","118"
"47189585","73"
"47189563","6"
"47189463","18"
"47189414","29"
"47189332","1"
"47189319","18"
"47189276","837"
"47189273","13"
"47189215","13"
"47189212","1417"
"47189194","8"
"47189191","4"
"47189166","1214"
"47189151","6"
"47189101","2"
"47189091","22"
"47189048","12"
"47189033","20"
"47189031","15"
"47189009","75"
"47188978","40"
"47188976","205"
"47188972","1530"
"47188932","3487"
"47188914","1098"
"47188907","20"
"47188843","13"
"47188835","739"
"47188800","18"
"47188761","12"
"47188715","173"
"47188706","9"
"47188698","147"
"47188642","81"
"47188623","2956"
"47188590","8"
"47188577","15"
"47188558","41"
"47188555","713"
"47188543","411"
"47188534","5"
"47188505","187"
"47188473","4"
"47188417","289"
"47188378","100"
"47188367","1315"
"47188335","66"
"47188328","63"
"47188305","1190"
"47188292","51"
"47188250","366"
"47188244","3"
"47188197","889"
"47188163","10"
"47188143","30"
"47188061","6"
"47188054","29"
"47188001","4"
"47187975","12"
"47187962","6"
"47187841","1334"
"47187838","42"
"47187823","40"
"47187819","40"
"47187792","95"
"47187768","1768"
"47187764","28"
"47187707","19"
"47187699","19"
"47187689","8"
"47187643","821"
"47187642","84"
"47187607","19"
"47187446","89"
"47187442","3"
"47187410","56"
"47187359","9"
"47187332","7"
"47187250","31"
"47187195","54"
"47187153","2717"
"47187105","9"
"47187104","31"
"47187069","92"
"47186997","44"
"47186915","32"
"47186880","940"
"47186849","61"
"47186825","84"
"47186816","56"
"47186807","8"
"47186746","12"
"47186724","45"
"47186614","119"
"47186604","20"
"47186590","41"
"47186575","13"
"47186526","466"
"47186474","106"
"47186434","9"
"47186431","259"
"47186425","152"
"47186322","1436"
"47186313","814"
"47186264","38"
"47186213","363"
"47186148","10"
"47186145","4"
"47186106","7"
"47186040","11"
"47186027","96"
"47185932","5"
"47185894","30"
"47185795","6"
"47185768","168"
"47185522","12"
"47185461","95"
"47185451","13"
"47185432","31"
"47185422","1367"
"47185380","28"
"47185334","1563"
"47185315","12"
"47185226","22"
"47185209","10"
"47185207","1003"
"47185142","368"
"47185132","63"
"47185093","18"
"47185009","4136"
"47184919","46"
"47184806","41"
"47184755","36"
"47184733","24"
"47184677","82"
"47184667","22"
"47184521","1051"
"47184513","5"
"47184507","20"
"47184496","2431"
"47184409","5"
"47184374","21"
"47184345","5"
"47184192","23"
"47184177","424"
"47184175","137"
"47184170","476"
"47184147","9"
"47184131","87"
"47184124","71"
"47184102","28"
"47184099","302"
"47184096","19"
"47184080","57"
"47184031","30"
"47184019","0"
"47183992","58"
"47183828","8"
"47183786","7"
"47183762","4075"
"47183707","20"
"47183705","45"
"47183635","7"
"47183377","15"
"47183366","14"
"47183314","17"
"47183305","107"
"47183164","8"
"47183159","34"
"47183153","43"
"47183145","78"
"47183134","27"
"47183095","10"
"47183034","76"
"47183033","451"
"47182939","6"
"47182931","13"
"47182894","59"
